SECTION,STATION,SIGNAL NAME,CUMMULATIVE DISTANT(IN Meter)
KTE-BSP,GGT,BDWA DIST,115273.00
KTE-BSP,GGT,BDWA INNR DIST,116481.00
KTE-BSP,GGT,BDWA HOME,117624.00
KTE-BSP,BDWA,BDWA STR,118867.00
KTE-BSP,BDWA,BDWA ADV STR,119085.00
KTE-BSP,BDWA,IB DIST,119796.00
KTE-BSP,BDWA,IB-INR-DIST,120844.00
KTE-BSP,BDWA,IB,122186.00
KTE-BSP,BDWA,NEU SEC,122665.00
KTE-BSP,BDWA,GATE DIST,124116.00
KTE-BSP,BDWA,GATE INNR DIST,125112.00
KTE-BSP,BDWA,GATE SIG,126163.00
KTE-BSP,BDWA,L XING:,126368.00
KTE-BSP,BDWA,SDL HOME,126448.00
KTE-BSP,SDL,SDL STR,127664.00
KTE-BSP,SDL,SDL ADV STR,128384.00
KTE-BSP,SDL,SNGP DIST,130277.00
KTE-BSP,SDL,SNGP INNR DIST,131280.00
KTE-BSP,SDL,SNGP HOME,132299.00
KTE-BSP,SNGP,SNGP STR,133390.00
KTE-BSP,SNGP,SNGP ADV STR,133627.00
KTE-BSP,SNGP,IB DIST,138992.00
KTE-BSP,SNGP,IB-INR-DIST,139990.00
KTE-BSP,SNGP,IB,141016.00
KTE-BSP,SNGP,L XING:,143297.00
KTE-BSP,SNGP,BUH DIST,143787.00
KTE-BSP,SNGP,BUH INNR DIST,144900.00
KTE-BSP,SNGP,BUH HOME,145918.00
KTE-BSP,BUH,BUH STR,147155.00
KTE-BSP,BUH,BUH ADV STR,147374.00
KTE-BSP,BUH,IB DIST,149541.00
KTE-BSP,BUH,IB-INR-DIST,150537.00
KTE-BSP,BUH,IB,151569.00
KTE-BSP,BUH,GATE INNR DIST,152885.00
KTE-BSP,BUH,GATE SIG,153890.00
KTE-BSP,BUH,L XING:,154081.00
KTE-BSP,BUH,AAL HOME,154474.00
KTE-BSP,AAL,AAL STR,155551.00
KTE-BSP,AAL,AAL ADV STR,156259.00
KTE-BSP,AAL,IB DIST,161593.00
KTE-BSP,AAL,IB-INR-DIST,162619.00
KTE-BSP,AAL,IB,163870.00
KTE-BSP,AAL,APR DIST,164758.00
KTE-BSP,AAL,APR INNR DIST,166112.00
KTE-BSP,AAL,APR HOME,167139.00
KTE-BSP,APR,APR STR,168551.00
KTE-BSP,APR,APR ADV STR,169038.00
KTE-BSP,APR,NEU SEC,169960.00
KTE-BSP,APR,CLF DIST,170556.00
KTE-BSP,APR,CLF INNR DIST,171564.00
KTE-BSP,APR,CLF HOME,172584.00
KTE-BSP,CLF,CLF STR,174007.00
KTE-BSP,CLF,CLF ADV STR,174322.00
KTE-BSP,CLF,GATE DIST,175614.00
KTE-BSP,CLF,GATE INNR DIST,176159.00
KTE-BSP,CLF,GATE SIG,177135.00
KTE-BSP,CLF,JTI DIST,179296.00
KTE-BSP,CLF,JTI INNR DIST,180235.00
KTE-BSP,CLF,JTI HOME,181314.00
KTE-BSP,JTI,JTI STR,182846.00
KTE-BSP,JTI,JTI INT STR,183394.00
KTE-BSP,JTI,JTI ADV STR,183614.00
KTE-BSP,JTI,NEU SEC,188781.00
KTE-BSP,JTI,NIQ DIST,189449.00
KTE-BSP,JTI,NIQ INNR DIST,190479.00
KTE-BSP,JTI,NIQ HOME,191507.00
KTE-BSP,NIQ,NIQ STR,192747.00
KTE-BSP,NIQ,NIQ ADV STR,193058.00
KTE-BSP,NIQ,VKR DIST,196891.00
KTE-BSP,NIQ,VKR INNR DIST,197892.00
KTE-BSP,NIQ,VKR HOME,198885.00
KTE-BSP,VKR,VKR STR,200108.00
KTE-BSP,VKR,VKR ADV STR,200498.00
KTE-BSP,VKR,HRB DIST,207621.00
KTE-BSP,VKR,HRB INNR DIST,208675.00
KTE-BSP,VKR,HRB HOME,209704.00
KTE-BSP,HRB,HRB STR,210896.00
KTE-BSP,HRB,HRB ADV STR,211485.00
KTE-BSP,HRB,GATE DIST,215301.00
KTE-BSP,HRB,GATE INNR DIST,216390.00
KTE-BSP,HRB,GATE SIG,217401.00
KTE-BSP,HRB,PND HOME,217770.00
KTE-BSP,PND,PND STR,219251.00
KTE-BSP,PND,PND ADV STR,219757.00
KTE-BSP,PND,NEU SEC,220634.00
KTE-BSP,PND,SBRA DIST,220823.00
KTE-BSP,PND,SBRA INNR DIST,222192.00
KTE-BSP,PND,SBRA HOME,223305.00
KTE-BSP,SBRA,SBRA STR,224414.00
KTE-BSP,SBRA,SBRA ADV STR,224655.00
KTE-BSP,SBRA,KOI DIST,227351.00
KTE-BSP,SBRA,KOI INNR DIST,228506.00
KTE-BSP,SBRA,KOI HOME,229685.00
KTE-BSP,KOI,KOI STR,230829.00
KTE-BSP,KOI,L XING:,231091.00
KTE-BSP,KOI,KOI ADV STR,231152.00
KTE-BSP,KOI,BHTK DIST,239905.00
KTE-BSP,KOI,BHTK INNR DIST,240915.00
KTE-BSP,KOI,BHTK HOME,241912.00
KTE-BSP,BHTK,BHTK STR,242532.00
KTE-BSP,BHTK,BHTK ADV STR,242618.00
KTE-BSP,BHTK,KGS DIST,251370.00
KTE-BSP,BHTK,NEU SEC,251810.00
KTE-BSP,BHTK,KGS INNR DIST,252423.00
KTE-BSP,BHTK,KGS HOME,253434.00
KTE-BSP,KGS,KGS STR,254733.00
KTE-BSP,KGS,KGS ADV STR,255099.00
KTE-BSP,KGS,TGQ DIST,259563.00
KTE-BSP,KGS,TGQ INNR DIST,260607.00
KTE-BSP,KGS,TGQ HOME,261692.00
KTE-BSP,TGQ,TGQ STR,262881.00
KTE-BSP,TGQ,TGQ ADV STR,263197.00
KTE-BSP,TGQ,BIG DIST,269384.00
KTE-BSP,TGQ,BIG INNR DIST,270410.00
KTE-BSP,TGQ,BIG HOME,271397.00
KTE-BSP,BIG,BIG STR,272677.00
KTE-BSP,BIG,BIG ADV STR,273119.00
KTE-BSP,BIG,NEU SEC,274076.00
KTE-BSP,BIG,SLKR DIST,277103.00
KTE-BSP,BIG,SLKR INNR DIST,278093.00
KTE-BSP,BIG,SLKR HOME,279129.00
KTE-BSP,SLKR,SLKR STR,280458.00
KTE-BSP,SLKR,SLKR ADV STR,280802.00
KTE-BSP,SLKR,KGB DIST,284774.00
KTE-BSP,SLKR,KGB INNR DIST,285983.00
KTE-BSP,SLKR,KGB HOME,287020.00
KTE-BSP,KGB,KGB STR,288281.00
KTE-BSP,KGB,KGB ADV STR,288679.00
KTE-BSP,KGB,KLTR DIST,292500.00
KTE-BSP,KGB,KLTR INNR DIST,293581.00
KTE-BSP,KGB,KLTR HOME,294731.00
KTE-BSP,KLTR,KLTR STR,295861.00
KTE-BSP,KLTR,KLTR ADV STR,296196.00
KTE-BSP,KLTR,GTK DIST,300568.00
KTE-BSP,KLTR,NEU SEC,301293.00
KTE-BSP,KLTR,GTK INNR DIST,301575.00
KTE-BSP,KLTR,GTK HOME,302938.00
KTE-BSP,GTK,GTK STR,304284.00
KTE-BSP,GTK,GTK ADV STR,304713.00
KTE-BSP,GTK,A:AK8,305981.00
KTE-BSP,GTK,A:AK6,307335.00
KTE-BSP,GTK,A:AK4,308346.00
KTE-BSP,GTK,USL HOME,310349.00
KTE-BSP,USL,USL STR,311906.00
KTE-BSP,USL,USL ADV STR,312688.00
KTE-BSP,USL,SAG:AK2,313677.00
KTE-BSP,USL,NEU SEC,315142.00
KTE-BSP,USL,CORD HOME,315506.00
KTE-BSP,USL,BSP HOME,317677.00
KTE-BSP,USL,BSP R HOME,318880.00
KTE-BSP,BSP,BSP STR,320291.00
BSP-KTE,BSP,BSP STR,0.00
BSP-KTE,BSP,DGT STR,1210.81
BSP-KTE,BSP,DGT ADV STR,1800.40
BSP-KTE,BSP,CORDC HOME,2905.19
BSP-KTE,BSP,CORDC STR,4011.22
BSP-KTE,BSP,NEU SEC,4197.79
BSP-KTE,BSP,SAG:AK1,5507.41
BSP-KTE,BSP,USL HOME,6633.66
BSP-KTE,USL,USL STR,8591.10
BSP-KTE,USL,USL ADV STR,9181.10
BSP-KTE,USL,A:AK3,10826.10
BSP-KTE,USL,A:AK5,12226.10
BSP-KTE,USL,A:AK7,13602.10
BSP-KTE,USL,GTK HOME,14777.10
BSP-KTE,GTK,GTK STR,16053.10
BSP-KTE,GTK,GTK ADV STR,16533.10
BSP-KTE,GTK,NEU SEC,18082.10
BSP-KTE,GTK,KLTR DIST,21262.10
BSP-KTE,GTK,KLTR INNR DIST,22183.10
BSP-KTE,GTK,KLTR HOME,23262.10
BSP-KTE,KLTR,KLTR STR,24496.10
BSP-KTE,KLTR,KLTR ADV STR,24844.10
BSP-KTE,KLTR,KGB DIST,28825.10
BSP-KTE,KLTR,KGB INNR DIST,29815.10
BSP-KTE,KLTR,KGB HOME,30889.10
BSP-KTE,KGB,KGB STR,32103.10
BSP-KTE,KGB,KGB ADV STR,32565.10
BSP-KTE,KGB,SLKR DIST,36782.10
BSP-KTE,KGB,SLKR INNR DIST,37750.10
BSP-KTE,KGB,SLKR HOME,38752.10
BSP-KTE,SLKR,SLKR STR,40073.10
BSP-KTE,SLKR,SLKR ADV STR,40465.10
BSP-KTE,SLKR,BIG DIST,44380.10
BSP-KTE,SLKR,BIG INNR DIST,45394.10
BSP-KTE,SLKR,NEU SEC,46107.10
BSP-KTE,SLKR,BIG HOME,46381.10
BSP-KTE,BIG,BIG STR,47719.10
BSP-KTE,BIG,BIG ADV STR,48254.10
BSP-KTE,BIG,TGQ DIST,54527.10
BSP-KTE,BIG,TGQ INNR DIST,55577.10
BSP-KTE,BIG,TGQ HOME,56620.10
BSP-KTE,TGQ,TGQ STR,57774.10
BSP-KTE,TGQ,TGQ ADV STR,58105.10
BSP-KTE,TGQ,KGS DIST,62486.10
BSP-KTE,TGQ,KGS INNR DIST,63510.10
BSP-KTE,TGQ,KGS HOME,64641.10
BSP-KTE,KGS,KGS STR,66062.10
BSP-KTE,KGS,KGS ADV STR,66426.10
BSP-KTE,KGS,NEU SEC,67961.10
BSP-KTE,KGS,BHTK DIST,77182.10
BSP-KTE,KGS,BHTK INNR DIST,78282.10
BSP-KTE,KGS,BHTK HOME,79282.10
BSP-KTE,BHTK,BHTK STR,80038.10
BSP-KTE,BHTK,BHTK ADV STR,80235.10
BSP-KTE,BHTK,KOI DIST,87999.10
BSP-KTE,BHTK,KOI INNR DIST,89116.10
BSP-KTE,BHTK,KOI HOME,90218.10
BSP-KTE,BHTK,L XING:,90534.10
BSP-KTE,KOI,KOI STR,91585.10
BSP-KTE,KOI,KOI ADV STR,91882.10
BSP-KTE,KOI,SBRA DIST,94662.10
BSP-KTE,KOI,SBRA INNR DIST,95747.10
BSP-KTE,KOI,SBRA HOME,96791.10
BSP-KTE,SBRA,SBRA STR,97947.10
BSP-KTE,SBRA,SBRA ADV STR,98183.10
BSP-KTE,SBRA,PND DIST,101394.10
BSP-KTE,SBRA,PND INNR DIST,102552.10
BSP-KTE,SBRA,PND HOME,103880.10
BSP-KTE,PND,PND STR,105428.10
BSP-KTE,PND,PND ADV STR,105878.10
BSP-KTE,PND,L XING:,106163.10
BSP-KTE,PND,HRB DIST,110027.10
BSP-KTE,PND,HRB INNR DIST,111051.10
BSP-KTE,PND,HRB HOME,112125.10
BSP-KTE,HRB,HRB STR,113752.10
BSP-KTE,HRB,HRB ADV STR,114271.10
BSP-KTE,HRB,VKR DIST,121085.10
BSP-KTE,HRB,VKR INNR DIST,122083.10
BSP-KTE,HRB,VKR HOME,123143.10
BSP-KTE,VKR,VKR STR,124324.10
BSP-KTE,VKR,VKR ADV STR,124595.10
BSP-KTE,VKR,NIQ DIST,128180.10
BSP-KTE,VKR,NIQ INNR DIST,129173.10
BSP-KTE,VKR,NIQ HOME,130423.10
BSP-KTE,NIQ,NIQ STR,131720.10
BSP-KTE,NIQ,NIQ ADV STR,132123.10
BSP-KTE,NIQ,NEU SEC,134823.10
BSP-KTE,NIQ,JTI DIST,137731.10
BSP-KTE,NIQ,JTI INNR DIST,138818.10
BSP-KTE,NIQ,JTI HOME,139931.10
BSP-KTE,JTI,JTI STR,141745.10
BSP-KTE,JTI,JTI ADV STR,142334.10
BSP-KTE,JTI,GATE DIST,144058.10
BSP-KTE,JTI,GATE INNR DIST,145080.10
BSP-KTE,JTI,GATE SIG,146103.10
BSP-KTE,JTI,CLF DIST,146856.10
BSP-KTE,JTI,CLF INNR DIST,147888.10
BSP-KTE,JTI,CLF HOME,148938.10
BSP-KTE,CLF,CLF STR,150421.10
BSP-KTE,CLF,CLF INT STR,151218.10
BSP-KTE,CLF,CLF ADV STR,151425.10
BSP-KTE,CLF,APR DIST,152156.10
BSP-KTE,CLF,APR INNR DIST,153234.10
BSP-KTE,CLF,NEU SEC,153661.10
BSP-KTE,CLF,APR HOME,154186.10
BSP-KTE,CLF,APR R HOME,154689.10
BSP-KTE,APR,APR STR,156078.10
BSP-KTE,APR,APR ADV STR,156440.10
BSP-KTE,APR,IB-INR-DIST,157148.10
BSP-KTE,APR,IB,158159.10
BSP-KTE,APR,AAL DIST,165215.10
BSP-KTE,APR,AAL INNR DIST,166230.10
BSP-KTE,APR,AAL HOME,167291.10
BSP-KTE,AAL,AAL STR,168659.10
BSP-KTE,AAL,AAL ADV STR,169044.10
BSP-KTE,AAL,AAL GATE SIG,169604.10
BSP-KTE,AAL,IB-INR-DIST,169969.10
BSP-KTE,AAL,IB,170945.10
BSP-KTE,AAL,BUH DIST,173302.10
BSP-KTE,AAL,BUH INNR DIST,174307.10
BSP-KTE,AAL,BUH HOME,176069.10
BSP-KTE,BUH,BUH STR,177361.10
BSP-KTE,BUH,BUH ADV STR,177637.10
BSP-KTE,BUH,IB DIST,180046.10
BSP-KTE,BUH,IB-INR-DIST,181110.10
BSP-KTE,BUH,IB,182144.10
BSP-KTE,BUH,SNGP DIST,187731.10
BSP-KTE,BUH,SNGP INNR DIST,188730.10
BSP-KTE,BUH,SNGP HOME,189766.10
BSP-KTE,SNGP,SNGP STR,190886.10
BSP-KTE,SNGP,SNGP ADV STR,191127.10
BSP-KTE,SNGP,SDL DIST,192704.10
BSP-KTE,SNGP,SDL INNR DIST,193891.10
BSP-KTE,SNGP,SDL HOME,195002.10
BSP-KTE,SDL,SDL STR,196657.10
BSP-KTE,SDL,SDL ADV STR,197223.10
BSP-KTE,SDL,IB DIST,198341.10
BSP-KTE,SDL,IB-INR-DIST,199365.10
BSP-KTE,SDL,IB,200402.10
BSP-KTE,SDL,NEU SEC,200859.10
BSP-KTE,SDL,BDWA DIST,202230.10
BSP-KTE,SDL,BDWA INNR DIST,203277.10
BSP-KTE,SDL,BDWA HOME,204232.10
BSP-KTE,BDWA,BDWA STR,205403.10
BSP-KTE,BDWA,BDWA ADV STR,205679.10
BSP-KTE,BDWA,IB DIST,209832.10
BSP-KTE,BDWA,IB-INNR-DIST,210895.10
BSP-KTE,BDWA,IB,211965.10
BSP-KTE,BDWA,GGT DIST,214572.10
BSP-KTE,BDWA,GGT INNR DIST,215623.10
BSP-KTE,BDWA,GGT HOME,216622.10
BSP-KTE,GGT,GGT STR,217882.10
BSP-KTE,GGT,GGT ADV STR,218195.10
BSP-KTE,GGT,GATE DIST,219438.10
BSP-KTE,GGT,GATE INNR DIST,220459.10
BSP-KTE,GGT,GATE SIG,221730.10
BSP-KTE,GGT,L XING:,221914.10
BSP-KTE,GGT,IB-INR-DIST,222281.10
BSP-KTE,GGT,IB,223703.10
BSP-KTE,GGT,MDXR DIST,225468.10
BSP-KTE,GGT,MDXR INNR DIST,226511.10
BSP-KTE,GGT,MDXR HOME,227520.10
BSP-KTE,MDXR,MDXR STR,228707.10
BSP-KTE,MDXR,MDXR ADV STR,229091.10
BSP-KTE,MDXR,BRS DIST,230440.10
BSP-KTE,MDXR,BRS INNR DIST,231579.10
BSP-KTE,MDXR,BRS HOME,232634.10
BSP-KTE,BRS,BRS STR,234195.10
BSP-KTE,BRS,BRS ADV STR,234637.10
BSP-KTE,BRS,GATE DIST,237445.10
BSP-KTE,BRS,GATE INNR DIST,238516.10
BSP-KTE,BRS,GATE SIG,239497.10
BSP-KTE,BRS,L XING:,239685.10
BSP-KTE,BRS,NRZB HOME,240110.10
BSP-KTE,NRZB,NRZB STR,241537.10
BSP-KTE,NRZB,NRZB ADV STR,241802.10
BSP-KTE,NRZB,GATE INNR DIST,243148.10
BSP-KTE,NRZB,GATE SIG,244143.10
BSP-KTE,NRZB,NEU SEC,244713.10
BSP-KTE,NRZB,IB,245050.10
BSP-KTE,NRZB,KKI DIST,248282.10
BSP-KTE,NRZB,KKI INNR DIST,249298.10
BSP-KTE,NRZB,KKI HOME,250274.10
BSP-KTE,KKI,KKI STR,251462.10
BSP-KTE,KKI,KKI ADV STR,251826.10
BSP-KTE,KKI,IB DIST,253619.10
BSP-KTE,KKI,IB-INR-DIST,254618.10
BSP-KTE,KKI,IB,255640.10
BSP-KTE,KKI,GATE SIG,256662.10
BSP-KTE,KKI,L XING:,256841.10
BSP-KTE,KKI,UMR DIST,260981.10
BSP-KTE,KKI,UMR INNR DIST,262182.10
BSP-KTE,KKI,UMR HOME,263148.10
BSP-KTE,UMR,UMR STR,264512.10
BSP-KTE,UMR,UMR INT STR,265043.10
BSP-KTE,UMR,L XING:,265216.10
BSP-KTE,UMR,UMR ADV STR,265519.10
BSP-KTE,UMR,IB DIST,266494.10
BSP-KTE,UMR,IB-INR-DIST,267463.10
BSP-KTE,UMR,IB,268513.10
BSP-KTE,UMR,LOA DIST,271171.10
BSP-KTE,UMR,LOA INNR DIST,272146.10
BSP-KTE,UMR,LOA HOME,273143.10
BSP-KTE,LOA,LOA STR,274186.10
BSP-KTE,LOA,LOA ADV STR,274514.10
BSP-KTE,LOA,IB DIST,275863.10
BSP-KTE,LOA,IB-INR-DIST,276883.10
BSP-KTE,LOA,IB,277894.10
BSP-KTE,LOA,L XING:,279645.10
BSP-KTE,LOA,CHD DIST,280124.10
BSP-KTE,LOA,CHD INNR DIST,281078.10
BSP-KTE,LOA,CHD HOME,282093.10
BSP-KTE,CHD,CHD STR,283218.10
BSP-KTE,CHD,CHD ADV STR,283469.10
BSP-KTE,CHD,VYK DIST,289704.10
BSP-KTE,CHD,VYK INNR DIST,290658.10
BSP-KTE,CHD,VYK HOME,291743.10
BSP-KTE,VYK,VYK STR,292666.10
BSP-KTE,VYK,VYK ADV STR,292902.10
BSP-KTE,VYK,NEU SEC,295493.10
BSP-KTE,VYK,RPD DIST,296634.10
BSP-KTE,VYK,RPD INNR DIST,297943.10
BSP-KTE,VYK,RPD HOME,299122.10
BSP-KTE,RPD,RPD STR,300362.10
BSP-KTE,RPD,RPD ADV STR,300993.10
BSP-KTE,RPD,IB DIST,303335.10
BSP-KTE,RPD,IB-INR-DIST,304442.10
BSP-KTE,RPD,IB,305493.10
BSP-KTE,RPD,JLW DIST,308045.10
BSP-KTE,RPD,JLW INNR DIST,309660.10
BSP-KTE,RPD,JLW HOME,310812.10
BSP-KTE,RPD,L XING:,311570.10
BSP-KTE,JLW,JLW STR,312506.10
BSP-KTE,JLW,JLW ADV STR,313227.10
BSP-KTE,JLW,INNR DIST,314124.10
BSP-KTE,JLW,L XING:,314666.10
BSP-KTE,JLW,NKJ HOME,315151.10
BSP-KTE,JLW,NKJ R HOME,316234.10
BSP-KTE,JLW,NKJ R HOME,317079.10
BSP-KTE,JLW,NKJ STR,317978.10
BSP-KTE,JLW,B CABIN HOME,318460.10
BSP-KTE,JLW,B CABIN ADV STR,319062.10
BSP-KTE,JLW,A CABIN HOME,320136.10
BSP-KTE,NKJ,A CABIN STR,320817.10
BSP-KTE,NKJ,A CABIN ADV STR,321238.10
BSP-KTE,NKJ,KTE HOME,321825.10
BSP-KTE,KTE,KTE STR,322856.10
KMZ-BSP,KMZ,KMZ STR,0.00
KMZ-BSP,KMZ,A CABIN HOME,944.00
KMZ-BSP,KMZ,A CABIN STR,1667.00
KMZ-BSP,KMZ,A CABIN ADV STR,2410.00
KMZ-BSP,KMZ,B CABIN HOME,2424.00
KMZ-BSP,KMZ,B CABIN STR,3325.00
KMZ-BSP,KMZ,NKJ HOME,4116.00
KMZ-BSP,NKJ,C CABIN  STR,5546.00
KMZ-BSP,NKJ,NKJ INT STR,6221.00
KMZ-BSP,NKJ,NKJ ADV STR,6954.00
KMZ-BSP,NKJ,L XING:,7739.00
KMZ-BSP,NKJ,JLW INNR DIST,7994.00
KMZ-BSP,NKJ,JLW HOME,9016.00
KMZ-BSP,JLW,JLW STR,10629.00
KMZ-BSP,JLW,L XING:,10779.00
KMZ-BSP,JLW,JLW ADV STR,11374.00
KMZ-BSP,JLW,IB DIST,15018.00
KMZ-BSP,JLW,IB-INR-DIST,16056.00
KMZ-BSP,JLW,IB,17100.00
KMZ-BSP,JLW,RPD DIST,18989.00
KMZ-BSP,JLW,RPD INNR DIST,20019.00
KMZ-BSP,JLW,RPD HOME,21022.00
KMZ-BSP,JLW,L XING:,21780.00
KMZ-BSP,RPD,RPD STR,22666.00
KMZ-BSP,RPD,RPD ADV STR,22994.00
KMZ-BSP,RPD,NEU SEC,26695.00
KMZ-BSP,RPD,VYK DIST,26978.00
KMZ-BSP,RPD,VYK INNR DIST,28028.00
KMZ-BSP,RPD,VYK HOME,29053.00
KMZ-BSP,VYK,VKY STR,30149.00
KMZ-BSP,VYK,CHD DIST,36192.00
KMZ-BSP,VYK,CHD INNR DIST,37190.00
KMZ-BSP,VYK,CHD HOME,38263.00
KMZ-BSP,CHD,CHD STR,39873.00
KMZ-BSP,CHD,CHD ADV STR,40159.00
KMZ-BSP,CHD,IB DIST,42995.00
KMZ-BSP,CHD,IB-INR-DIST,44023.00
KMZ-BSP,CHD,IB,45017.00
KMZ-BSP,CHD,LOA INNR DIST,46686.00
KMZ-BSP,CHD,LOA HOME,47689.00
KMZ-BSP,LOA,LOA STR,48716.00
KMZ-BSP,LOA,LOA ADV STR,49004.00
KMZ-BSP,LOA,IB DIST,51372.00
KMZ-BSP,LOA,IB-INR-DIST,52429.00
KMZ-BSP,LOA,IB,53443.00
KMZ-BSP,LOA,UMR DIST,54606.00
KMZ-BSP,LOA,UMR INNR DIST,55645.00
KMZ-BSP,LOA,UMR HOME,56697.00
KMZ-BSP,LOA,L XING:,57157.00
KMZ-BSP,LOA,UMR R HOME,57814.00
KMZ-BSP,UMR,UMR STR,58806.00
KMZ-BSP,UMR,UMR ADV STR,59125.00
KMZ-BSP,UMR,GATE DIST,63265.00
KMZ-BSP,UMR,GATE INNR DIST,64258.00
KMZ-BSP,UMR,GATE SIG,65253.00
KMZ-BSP,UMR,L XING:,65465.00
KMZ-BSP,UMR,IB,66370.00
KMZ-BSP,UMR,KKI DIST,68456.00
KMZ-BSP,UMR,KKI INNR DIST,69435.00
KMZ-BSP,UMR,KKI HOME,70453.00
KMZ-BSP,KKI,KKI STR,71581.00
KMZ-BSP,KKI,KKI ADV STR,71938.00
KMZ-BSP,KKI,IB DIST,74357.00
KMZ-BSP,KKI,IB-INR-DIST,75493.00
KMZ-BSP,KKI,IB,76588.00
KMZ-BSP,KKI,GATE SIG,77796.00
KMZ-BSP,KKI,NEU SEC,78007.00
KMZ-BSP,KKI,NRZB INNR DIST,79418.00
KMZ-BSP,KKI,NRZB HOME,80450.00
KMZ-BSP,NRZB,NRZB STR,81628.00
KMZ-BSP,NRZB,NRZB ADV STR,82028.00
KMZ-BSP,NRZB,L XING:,82644.00
KMZ-BSP,NRZB,BRS DIST,85480.00
KMZ-BSP,NRZB,BRS INNR DIST,86561.00
KMZ-BSP,NRZB,BRS HOME,87630.00
KMZ-BSP,BRS,BRS STR,89022.00
KMZ-BSP,BRS,BRS ADV STR,89465.00
KMZ-BSP,BRS,MDXR DIST,91147.00
KMZ-BSP,BRS,MDXR INNR DIST,92300.00
KMZ-BSP,BRS,MDXR HOME,93311.00
KMZ-BSP,MDXR,MDXR STR,94353.00
KMZ-BSP,MDXR,MDXR ADV STR,94712.00
KMZ-BSP,MDXR,IB DIST,96256.00
KMZ-BSP,MDXR,IB-INR-DIST,97523.00
KMZ-BSP,MDXR,IB,98559.00
KMZ-BSP,MDXR,GATE INNR DIST,99279.00
KMZ-BSP,MDXR,GATE SIG,100318.00
KMZ-BSP,MDXR,L XING:,100471.00
KMZ-BSP,MDXR,GGT DIST,101796.00
KMZ-BSP,MDXR,GGT INNR DIST,102827.00
KMZ-BSP,MDXR,GGT HOME,103886.00
KMZ-BSP,GGT,GGT STR,105207.00
KMZ-BSP,GGT,GGT ADV STR,105523.00
KMZ-BSP,GGT,IB DIST,108912.00
KMZ-BSP,GGT,IB-INR-DIST,109963.00
KMZ-BSP,GGT,IB,110959.00
KMZ-BSP,GGT,BDWA DIST,114151.00
KMZ-BSP,GGT,BDWA INNR DIST,115359.00
KMZ-BSP,GGT,BDWA HOME,116502.00
KMZ-BSP,BDWA,BDWA STR,117745.00
KMZ-BSP,BDWA,BDWA ADV STR,117963.00
KMZ-BSP,BDWA,IB DIST,118674.00
KMZ-BSP,BDWA,IB-INR-DIST,119722.00
KMZ-BSP,BDWA,IB,121064.00
KMZ-BSP,BDWA,NEU SEC,121543.00
KMZ-BSP,BDWA,GATE DIST,122994.00
KMZ-BSP,BDWA,GATE INNR DIST,123990.00
KMZ-BSP,BDWA,GATE SIG,125041.00
KMZ-BSP,BDWA,L XING:,125246.00
KMZ-BSP,BDWA,SDL HOME,125326.00
KMZ-BSP,SDL,SDL STR,126542.00
KMZ-BSP,SDL,SDL ADV STR,127262.00
KMZ-BSP,SDL,SNGP DIST,129155.00
KMZ-BSP,SDL,SNGP INNR DIST,130158.00
KMZ-BSP,SDL,SNGP HOME,131177.00
KMZ-BSP,SNGP,SNGP STR,132268.00
KMZ-BSP,SNGP,SNGP ADV STR,132505.00
KMZ-BSP,SNGP,IB DIST,137870.00
KMZ-BSP,SNGP,IB-INR-DIST,138868.00
KMZ-BSP,SNGP,IB,139894.00
KMZ-BSP,SNGP,L XING:,142175.00
KMZ-BSP,SNGP,BUH DIST,142665.00
KMZ-BSP,SNGP,BUH INNR DIST,143778.00
KMZ-BSP,SNGP,BUH HOME,144796.00
KMZ-BSP,BUH,BUH STR,146033.00
KMZ-BSP,BUH,BUH ADV STR,146252.00
KMZ-BSP,BUH,IB DIST,148419.00
KMZ-BSP,BUH,IB-INR-DIST,149415.00
KMZ-BSP,BUH,IB,150447.00
KMZ-BSP,BUH,GATE INNR DIST,151763.00
KMZ-BSP,BUH,GATE SIG,152768.00
KMZ-BSP,BUH,L XING:,152959.00
KMZ-BSP,BUH,AAL HOME,153352.00
KMZ-BSP,AAL,AAL STR,154429.00
KMZ-BSP,AAL,AAL ADV STR,155137.00
KMZ-BSP,AAL,IB DIST,160471.00
KMZ-BSP,AAL,IB-INR-DIST,161497.00
KMZ-BSP,AAL,IB,162748.00
KMZ-BSP,AAL,APR DIST,163636.00
KMZ-BSP,AAL,APR INNR DIST,164990.00
KMZ-BSP,AAL,APR HOME,166017.00
KMZ-BSP,APR,APR STR,167429.00
KMZ-BSP,APR,APR ADV STR,167916.00
KMZ-BSP,APR,NEU SEC,168838.00
KMZ-BSP,APR,CLF DIST,169434.00
KMZ-BSP,APR,CLF INNR DIST,170442.00
KMZ-BSP,APR,CLF HOME,171462.00
KMZ-BSP,CLF,CLF STR,172885.00
KMZ-BSP,CLF,CLF ADV STR,173200.00
KMZ-BSP,CLF,GATE DIST,174492.00
KMZ-BSP,CLF,GATE INNR DIST,175037.00
KMZ-BSP,CLF,GATE SIG,176013.00
KMZ-BSP,CLF,JTI DIST,178174.00
KMZ-BSP,CLF,JTI INNR DIST,179113.00
KMZ-BSP,CLF,JTI HOME,180192.00
KMZ-BSP,JTI,JTI STR,181724.00
KMZ-BSP,JTI,JTI INT STR,182272.00
KMZ-BSP,JTI,JTI ADV STR,182492.00
